date,keyword,value,region,disease
2025-03-25,hantavirus sintomas,69.06,SLP,hantavirus
2025-03-25,covid tos,73.19,MX,covid
2025-03-25,covid tos,69.82,SLP,covid
2025-03-25,covid fiebre,62.68,MX,covid
2025-03-25,covid fiebre,83.69,SLP,covid
2025-03-25,perdida de olfato,55.57,MX,covid
2025-03-25,perdida de olfato,60.15,SLP,covid
2025-03-25,covid mexico,42.59,MX,covid
2025-03-25,covid mexico,50.79,SLP,covid
2025-03-25,covid slp,56.65,MX,covid
2025-03-25,covid slp,44.91,SLP,covid
2025-03-25,dengue fiebre,59.7,MX,dengue
2025-03-25,dengue fiebre,56.88,SLP,dengue
2025-03-25,dolor de huesos,55.67,MX,dengue
2025-03-25,dolor de huesos,71.69,SLP,dengue
2025-03-25,sarpullido,60.32,MX,dengue
2025-03-25,sarpullido,48.59,SLP,dengue
2025-03-25,dengue slp,38.85,MX,dengue
2025-03-25,dengue slp,45.09,SLP,dengue
2025-03-25,mosquito,45.97,MX,dengue
2025-03-25,mosquito,42.23,SLP,dengue
2025-03-26,tos,55.5,MX,hantavirus
2025-03-26,tos,60.04,SLP,hantavirus
2025-03-26,fiebre,56.31,MX,hantavirus
2025-03-26,fiebre,54.03,SLP,hantavirus
2025-03-26,dolor muscular,56.02,MX,hantavirus
2025-03-26,dolor muscular,46.66,SLP,hantavirus
2025-03-26,dificultad para respirar,40.11,MX,hantavirus
2025-03-26,dificultad para respirar,31.85,SLP,hantavirus
2025-03-26,sangrado,46.94,MX,hantavirus
2025-03-26,sangrado,39.84,SLP,hantavirus
2025-03-26,raton de campo,51.57,MX,hantavirus
2025-03-26,raton de campo,46.41,SLP,hantavirus
2025-03-26,hantavirus sintomas,46.8,MX,hantavirus
2025-03-26,hantavirus sintomas,62.11,SLP,hantavirus
2025-03-26,covid tos,72.81,MX,covid
2025-03-26,covid tos,65.27,SLP,covid
2025-03-26,covid fiebre,70.37,MX,covid
2025-03-26,covid fiebre,65.07,SLP,covid
2025-03-26,perdida de olfato,61.21,MX,covid
2025-03-26,perdida de olfato,60.14,SLP,covid
2025-03-26,covid mexico,55.81,MX,covid
2025-03-26,covid mexico,55.35,SLP,covid
2025-03-26,covid slp,45.73,MX,covid
2025-03-26,covid slp,53.84,SLP,covid
2025-03-26,dengue fiebre,64.37,MX,dengue
2025-03-26,dengue fiebre,62.2,SLP,dengue
2025-03-26,dolor de huesos,63.14,MX,dengue
2025-03-26,dolor de huesos,59.05,SLP,dengue
2025-03-26,sarpullido,59.74,MX,dengue
2025-03-26,sarpullido,52.63,SLP,dengue
2025-03-26,dengue slp,42.36,MX,dengue
2025-03-26,dengue slp,43.07,SLP,dengue
2025-03-26,mosquito,38.4,MX,dengue
2025-03-26,mosquito,47.12,SLP,dengue
2025-03-27,tos,57.91,MX,hantavirus
2025-03-27,tos,67.53,SLP,hantavirus
2025-03-27,fiebre,49.5,MX,hantavirus
2025-03-27,fiebre,55.54,SLP,hantavirus
2025-03-27,dolor muscular,43.89,MX,hantavirus
2025-03-27,dolor muscular,47.03,SLP,hantavirus
2025-03-27,dificultad para respirar,44.06,MX,hantavirus
2025-03-27,dificultad para respirar,32.48,SLP,hantavirus
2025-03-27,sangrado,32.99,MX,hantavirus
2025-03-27,sangrado,41.75,SLP,hantavirus
2025-03-27,raton de campo,49.31,MX,hantavirus
2025-03-27,raton de campo,48.7,SLP,hantavirus
2025-03-27,hantavirus sintomas,61.21,MX,hantavirus
2025-03-27,hantavirus sintomas,57.79,SLP,hantavirus
2025-03-27,covid tos,69.03,MX,covid
2025-03-27,covid tos,75.16,SLP,covid
2025-03-27,covid fiebre,71.19,MX,covid
2025-03-27,covid fiebre,75.06,SLP,covid
2025-03-27,perdida de olfato,61.34,MX,covid
2025-03-27,perdida de olfato,61.77,SLP,covid
2025-03-27,covid mexico,47.9,MX,covid
2025-03-27,covid mexico,57.27,SLP,covid
2025-03-27,covid slp,45.91,MX,covid
2025-03-27,covid slp,43.07,SLP,covid
2025-03-27,dengue fiebre,69.26,MX,dengue
2025-03-27,dengue fiebre,56.61,SLP,dengue
2025-03-27,dolor de huesos,68.51,MX,dengue
2025-03-27,dolor de huesos,63.96,SLP,dengue
2025-03-27,sarpullido,61.06,MX,dengue
2025-03-27,sarpullido,59.16,SLP,dengue
2025-03-27,dengue slp,35.73,MX,dengue
2025-03-27,dengue slp,45.4,SLP,dengue
2025-03-27,mosquito,43.14,MX,dengue
2025-03-27,mosquito,48.74,SLP,dengue
2025-03-28,tos,61.87,MX,hantavirus
2025-03-28,tos,64.69,SLP,hantavirus
2025-03-28,fiebre,64.41,MX,hantavirus
2025-03-28,fiebre,59.94,SLP,hantavirus
2025-03-28,dolor muscular,48.88,MX,hantavirus
2025-03-28,dolor muscular,56.37,SLP,hantavirus
2025-03-28,dificultad para respirar,36.14,MX,hantavirus
2025-03-28,dificultad para respirar,37.51,SLP,hantavirus
2025-03-28,sangrado,31.5,MX,hantavirus
2025-03-28,sangrado,42.6,SLP,hantavirus
2025-03-28,raton de campo,39.0,MX,hantavirus
2025-03-28,raton de campo,41.34,SLP,hantavirus
2025-03-28,hantavirus sintomas,57.59,MX,hantavirus
2025-03-28,hantavirus sintomas,55.51,SLP,hantavirus
2025-03-28,covid tos,73.11,MX,covid
2025-03-28,covid tos,75.43,SLP,covid
2025-03-28,covid fiebre,64.19,MX,covid
2025-03-28,covid fiebre,72.96,SLP,covid
2025-03-28,perdida de olfato,69.59,MX,covid
2025-03-28,perdida de olfato,54.97,SLP,covid
2025-03-28,covid mexico,55.23,MX,covid
2025-03-28,covid mexico,61.29,SLP,covid
2025-03-28,covid slp,46.47,MX,covid
2025-03-28,covid slp,55.91,SLP,covid
2025-03-28,dengue fiebre,59.04,MX,dengue
2025-03-28,dengue fiebre,51.96,SLP,dengue
2025-03-28,dolor de huesos,55.07,MX,dengue
2025-03-28,dolor de huesos,60.38,SLP,dengue
2025-03-28,sarpullido,60.2,MX,dengue
2025-03-28,sarpullido,53.8,SLP,dengue
2025-03-28,dengue slp,41.32,MX,dengue
2025-03-28,dengue slp,50.34,SLP,dengue
2025-03-28,mosquito,35.12,MX,dengue
2025-03-28,mosquito,54.05,SLP,dengue
2025-03-29,tos,55.47,MX,hantavirus
2025-03-29,tos,50.37,SLP,hantavirus
2025-03-29,fiebre,61.7,MX,hantavirus
2025-03-29,fiebre,53.09,SLP,hantavirus
2025-03-29,dolor muscular,47.88,MX,hantavirus
2025-03-29,dolor muscular,46.43,SLP,hantavirus
2025-03-29,dificultad para respirar,38.02,MX,hantavirus
2025-03-29,dificultad para respirar,39.37,SLP,hantavirus
2025-03-29,sangrado,34.46,MX,hantavirus
2025-03-29,sangrado,39.4,SLP,hantavirus
2025-03-29,raton de campo,48.36,MX,hantavirus
2025-03-29,raton de campo,40.73,SLP,hantavirus
2025-03-29,hantavirus sintomas,61.03,MX,hantavirus
2025-03-29,hantavirus sintomas,52.63,SLP,hantavirus
2025-03-29,covid tos,74.06,MX,covid
2025-03-29,covid tos,67.02,SLP,covid
2025-03-29,covid fiebre,79.04,MX,covid
2025-03-29,covid fiebre,62.09,SLP,covid
2025-03-29,perdida de olfato,61.66,MX,covid
2025-03-29,perdida de olfato,56.26,SLP,covid
2025-03-29,covid mexico,46.85,MX,covid
2025-03-29,covid mexico,48.42,SLP,covid
2025-03-29,covid slp,49.48,MX,covid
2025-03-29,covid slp,54.33,SLP,covid
2025-03-29,dengue fiebre,52.63,MX,dengue
2025-03-29,dengue fiebre,61.6,SLP,dengue
2025-03-29,dolor de huesos,64.81,MX,dengue
2025-03-29,dolor de huesos,53.73,SLP,dengue
2025-03-29,sarpullido,56.72,MX,dengue
2025-03-29,sarpullido,52.71,SLP,dengue
2025-03-29,dengue slp,42.74,MX,dengue
2025-03-29,dengue slp,44.35,SLP,dengue
2025-03-29,mosquito,48.34,MX,dengue
2025-03-29,mosquito,39.28,SLP,dengue
2025-03-30,tos,50.59,MX,hantavirus
2025-03-30,tos,66.85,SLP,hantavirus
2025-03-30,fiebre,60.52,MX,hantavirus
2025-03-30,fiebre,49.48,SLP,hantavirus
2025-03-30,dolor muscular,51.58,MX,hantavirus
2025-03-30,dolor muscular,58.22,SLP,hantavirus
2025-03-30,dificultad para respirar,39.11,MX,hantavirus
2025-03-30,dificultad para respirar,39.76,SLP,hantavirus
2025-03-30,sangrado,39.77,MX,hantavirus
2025-03-30,sangrado,44.34,SLP,hantavirus
2025-03-30,raton de campo,47.62,MX,hantavirus
2025-03-30,raton de campo,38.16,SLP,hantavirus
2025-03-30,hantavirus sintomas,52.93,MX,hantavirus
2025-03-30,hantavirus sintomas,51.79,SLP,hantavirus
2025-03-30,covid tos,62.6,MX,covid
2025-03-30,covid tos,69.32,SLP,covid
2025-03-30,covid fiebre,66.78,MX,covid
2025-03-30,covid fiebre,67.26,SLP,covid
2025-03-30,perdida de olfato,60.67,MX,covid
2025-03-30,perdida de olfato,65.19,SLP,covid
2025-03-30,covid mexico,58.37,MX,covid
2025-03-30,covid mexico,51.07,SLP,covid
2025-03-30,covid slp,42.19,MX,covid
2025-03-30,covid slp,49.58,SLP,covid
2025-03-30,dengue fiebre,54.24,MX,dengue
2025-03-30,dengue fiebre,61.02,SLP,dengue
2025-03-30,dolor de huesos,67.8,MX,dengue
2025-03-30,dolor de huesos,63.33,SLP,dengue
2025-03-30,sarpullido,41.28,MX,dengue
2025-03-30,sarpullido,56.86,SLP,dengue
2025-03-30,dengue slp,37.59,MX,dengue
2025-03-30,dengue slp,47.61,SLP,dengue
2025-03-30,mosquito,45.56,MX,dengue
2025-03-30,mosquito,47.35,SLP,dengue
2025-03-31,tos,54.16,MX,hantavirus
2025-03-31,tos,53.98,SLP,hantavirus
2025-03-31,fiebre,56.68,MX,hantavirus
2025-03-31,fiebre,65.25,SLP,hantavirus
2025-03-31,dolor muscular,53.03,MX,hantavirus
2025-03-31,dolor muscular,51.4,SLP,hantavirus
2025-03-31,dificultad para respirar,37.09,MX,hantavirus
2025-03-31,dificultad para respirar,47.21,SLP,hantavirus
2025-03-31,sangrado,41.96,MX,hantavirus
2025-03-31,sangrado,35.83,SLP,hantavirus
2025-03-31,raton de campo,50.0,MX,hantavirus
2025-03-31,raton de campo,46.68,SLP,hantavirus
2025-03-31,hantavirus sintomas,57.53,MX,hantavirus
2025-03-31,hantavirus sintomas,49.78,SLP,hantavirus
2025-03-31,covid tos,70.97,MX,covid
2025-03-31,covid tos,62.36,SLP,covid
2025-03-31,covid fiebre,73.98,MX,covid
2025-03-31,covid fiebre,70.04,SLP,covid
2025-03-31,perdida de olfato,75.45,MX,covid
2025-03-31,perdida de olfato,66.66,SLP,covid
2025-03-31,covid mexico,54.71,MX,covid
2025-03-31,covid mexico,51.26,SLP,covid
2025-03-31,covid slp,50.48,MX,covid
2025-03-31,covid slp,52.97,SLP,covid
2025-03-31,dengue fiebre,67.4,MX,dengue
2025-03-31,dengue fiebre,60.44,SLP,dengue
2025-03-31,dolor de huesos,53.92,MX,dengue
2025-03-31,dolor de huesos,62.42,SLP,dengue
2025-03-31,sarpullido,56.13,MX,dengue
2025-03-31,sarpullido,57.22,SLP,dengue
2025-03-31,dengue slp,47.61,MX,dengue
2025-03-31,dengue slp,46.0,SLP,dengue
2025-03-31,mosquito,51.07,MX,dengue
2025-03-31,mosquito,50.61,SLP,dengue
2025-04-01,tos,59.18,MX,hantavirus
2025-04-01,tos,51.1,SLP,hantavirus
2025-04-01,fiebre,52.6,MX,hantavirus
2025-04-01,fiebre,54.81,SLP,hantavirus
2025-04-01,dolor muscular,54.28,MX,hantavirus
2025-04-01,dolor muscular,51.08,SLP,hantavirus
2025-04-01,dificultad para respirar,49.61,MX,hantavirus
2025-04-01,dificultad para respirar,38.38,SLP,hantavirus
2025-04-01,sangrado,37.79,MX,hantavirus
2025-04-01,sangrado,45.18,SLP,hantavirus
2025-04-01,raton de campo,44.05,MX,hantavirus
2025-04-01,raton de campo,45.61,SLP,hantavirus
2025-04-01,hantavirus sintomas,51.42,MX,hantavirus
2025-04-01,hantavirus sintomas,51.99,SLP,hantavirus
2025-04-01,covid tos,60.74,MX,covid
2025-04-01,covid tos,62.62,SLP,covid
2025-04-01,covid fiebre,60.29,MX,covid
2025-04-01,covid fiebre,63.65,SLP,covid
2025-04-01,perdida de olfato,54.4,MX,covid
2025-04-01,perdida de olfato,48.19,SLP,covid
2025-04-01,covid mexico,36.67,MX,covid
2025-04-01,covid mexico,39.55,SLP,covid
2025-04-01,covid slp,43.22,MX,covid
2025-04-01,covid slp,46.82,SLP,covid
2025-04-01,dengue fiebre,69.19,MX,dengue
2025-04-01,dengue fiebre,60.29,SLP,dengue
2025-04-01,dolor de huesos,67.33,MX,dengue
2025-04-01,dolor de huesos,67.69,SLP,dengue
2025-04-01,sarpullido,55.02,MX,dengue
2025-04-01,sarpullido,65.52,SLP,dengue
2025-04-01,dengue slp,52.18,MX,dengue
2025-04-01,dengue slp,41.42,SLP,dengue
2025-04-01,mosquito,39.78,MX,dengue
2025-04-01,mosquito,41.46,SLP,dengue
2025-04-02,tos,52.71,MX,hantavirus
2025-04-02,tos,57.47,SLP,hantavirus
2025-04-02,fiebre,70.99,MX,hantavirus
2025-04-02,fiebre,50.91,SLP,hantavirus
2025-04-02,dolor muscular,50.27,MX,hantavirus
2025-04-02,dolor muscular,51.51,SLP,hantavirus
2025-04-02,dificultad para respirar,39.22,MX,hantavirus
2025-04-02,dificultad para respirar,32.95,SLP,hantavirus
2025-04-02,sangrado,44.57,MX,hantavirus
2025-04-02,sangrado,37.66,SLP,hantavirus
2025-04-02,raton de campo,44.5,MX,hantavirus
2025-04-02,raton de campo,50.6,SLP,hantavirus
2025-04-02,hantavirus sintomas,53.12,MX,hantavirus
2025-04-02,hantavirus sintomas,56.05,SLP,hantavirus
2025-04-02,covid tos,64.37,MX,covid
2025-04-02,covid tos,57.34,SLP,covid
2025-04-02,covid fiebre,69.65,MX,covid
2025-04-02,covid fiebre,59.0,SLP,covid
2025-04-02,perdida de olfato,58.77,MX,covid
2025-04-02,perdida de olfato,53.14,SLP,covid
2025-04-02,covid mexico,34.76,MX,covid
2025-04-02,covid mexico,44.7,SLP,covid
2025-04-02,covid slp,36.6,MX,covid
2025-04-02,covid slp,41.68,SLP,covid
2025-04-02,dengue fiebre,62.81,MX,dengue
2025-04-02,dengue fiebre,65.62,SLP,dengue
2025-04-02,dolor de huesos,68.48,MX,dengue
2025-04-02,dolor de huesos,65.79,SLP,dengue
2025-04-02,sarpullido,63.26,MX,dengue
2025-04-02,sarpullido,64.29,SLP,dengue
2025-04-02,dengue slp,59.89,MX,dengue
2025-04-02,dengue slp,54.24,SLP,dengue
2025-04-02,mosquito,53.4,MX,dengue
2025-04-02,mosquito,49.56,SLP,dengue
2025-04-03,tos,55.51,MX,hantavirus
2025-04-03,tos,56.5,SLP,hantavirus
2025-04-03,fiebre,49.44,MX,hantavirus
2025-04-03,fiebre,48.35,SLP,hantavirus
2025-04-03,dolor muscular,60.36,MX,hantavirus
2025-04-03,dolor muscular,46.56,SLP,hantavirus
2025-04-03,dificultad para respirar,42.17,MX,hantavirus
2025-04-03,dificultad para respirar,43.6,SLP,hantavirus
2025-04-03,sangrado,38.99,MX,hantavirus
2025-04-03,sangrado,38.1,SLP,hantavirus
2025-04-03,raton de campo,48.4,MX,hantavirus
2025-04-03,raton de campo,50.32,SLP,hantavirus
2025-04-03,hantavirus sintomas,60.95,MX,hantavirus
2025-04-03,hantavirus sintomas,65.82,SLP,hantavirus
2025-04-03,covid tos,55.17,MX,covid
2025-04-03,covid tos,54.53,SLP,covid
2025-04-03,covid fiebre,57.04,MX,covid
2025-04-03,covid fiebre,66.48,SLP,covid
2025-04-03,perdida de olfato,59.26,MX,covid
2025-04-03,perdida de olfato,53.91,SLP,covid
2025-04-03,covid mexico,42.91,MX,covid
2025-04-03,covid mexico,41.77,SLP,covid
2025-04-03,covid slp,38.79,MX,covid
2025-04-03,covid slp,45.12,SLP,covid
2025-04-03,dengue fiebre,68.67,MX,dengue
2025-04-03,dengue fiebre,62.5,SLP,dengue
2025-04-03,dolor de huesos,71.03,MX,dengue
2025-04-03,dolor de huesos,71.51,SLP,dengue
2025-04-03,sarpullido,59.69,MX,dengue
2025-04-03,sarpullido,58.76,SLP,dengue
2025-04-03,dengue slp,50.65,MX,dengue
2025-04-03,dengue slp,55.62,SLP,dengue
2025-04-03,mosquito,46.41,MX,dengue
2025-04-03,mosquito,61.66,SLP,dengue
2025-04-04,tos,59.41,MX,hantavirus
2025-04-04,tos,52.3,SLP,hantavirus
2025-04-04,fiebre,63.3,MX,hantavirus
2025-04-04,fiebre,62.58,SLP,hantavirus
2025-04-04,dolor muscular,52.11,MX,hantavirus
2025-04-04,dolor muscular,52.76,SLP,hantavirus
2025-04-04,dificultad para respirar,49.8,MX,hantavirus
2025-04-04,dificultad para respirar,47.4,SLP,hantavirus
2025-04-04,sangrado,46.7,MX,hantavirus
2025-04-04,sangrado,45.63,SLP,hantavirus
2025-04-04,raton de campo,48.71,MX,hantavirus
2025-04-04,raton de campo,51.97,SLP,hantavirus
2025-04-04,hantavirus sintomas,62.17,MX,hantavirus
2025-04-04,hantavirus sintomas,59.45,SLP,hantavirus
2025-04-04,covid tos,63.61,MX,covid
2025-04-04,covid tos,56.89,SLP,covid
2025-04-04,covid fiebre,60.09,MX,covid
2025-04-04,covid fiebre,66.9,SLP,covid
2025-04-04,perdida de olfato,52.05,MX,covid
2025-04-04,perdida de olfato,54.23,SLP,covid
2025-04-04,covid mexico,46.83,MX,covid
2025-04-04,covid mexico,57.07,SLP,covid
2025-04-04,covid slp,36.17,MX,covid
2025-04-04,covid slp,37.03,SLP,covid
2025-04-04,dengue fiebre,69.4,MX,dengue
2025-04-04,dengue fiebre,62.77,SLP,dengue
2025-04-04,dolor de huesos,73.94,MX,dengue
2025-04-04,dolor de huesos,68.32,SLP,dengue
2025-04-04,sarpullido,66.83,MX,dengue
2025-04-04,sarpullido,56.45,SLP,dengue
2025-04-04,dengue slp,53.09,MX,dengue
2025-04-04,dengue slp,55.28,SLP,dengue
2025-04-04,mosquito,50.45,MX,dengue
2025-04-04,mosquito,42.82,SLP,dengue
2025-04-05,tos,48.42,MX,hantavirus
2025-04-05,tos,60.09,SLP,hantavirus
2025-04-05,fiebre,55.49,MX,hantavirus
2025-04-05,fiebre,65.09,SLP,hantavirus
2025-04-05,dolor muscular,55.37,MX,hantavirus
2025-04-05,dolor muscular,56.63,SLP,hantavirus
2025-04-05,dificultad para respirar,44.68,MX,hantavirus
2025-04-05,dificultad para respirar,41.99,SLP,hantavirus
2025-04-05,sangrado,40.98,MX,hantavirus
2025-04-05,sangrado,36.27,SLP,hantavirus
2025-04-05,raton de campo,53.98,MX,hantavirus
2025-04-05,raton de campo,50.79,SLP,hantavirus
2025-04-05,hantavirus sintomas,58.48,MX,hantavirus
2025-04-05,hantavirus sintomas,54.24,SLP,hantavirus
2025-04-05,covid tos,60.49,MX,covid
2025-04-05,covid tos,60.35,SLP,covid
2025-04-05,covid fiebre,55.14,MX,covid
2025-04-05,covid fiebre,62.89,SLP,covid
2025-04-05,perdida de olfato,61.63,MX,covid
2025-04-05,perdida de olfato,53.01,SLP,covid
2025-04-05,covid mexico,46.3,MX,covid
2025-04-05,covid mexico,46.31,SLP,covid
2025-04-05,covid slp,32.15,MX,covid
2025-04-05,covid slp,35.18,SLP,covid
2025-04-05,dengue fiebre,67.2,MX,dengue
2025-04-05,dengue fiebre,68.71,SLP,dengue
2025-04-05,dolor de huesos,52.88,MX,dengue
2025-04-05,dolor de huesos,73.25,SLP,dengue
2025-04-05,sarpullido,55.38,MX,dengue
2025-04-05,sarpullido,57.74,SLP,dengue
2025-04-05,dengue slp,49.1,MX,dengue
2025-04-05,dengue slp,47.81,SLP,dengue
2025-04-05,mosquito,53.67,MX,dengue
2025-04-05,mosquito,39.06,SLP,dengue
2025-04-06,tos,60.72,MX,hantavirus
2025-04-06,tos,62.81,SLP,hantavirus
2025-04-06,fiebre,66.68,MX,hantavirus
2025-04-06,fiebre,54.11,SLP,hantavirus
2025-04-06,dolor muscular,47.76,MX,hantavirus
2025-04-06,dolor muscular,55.43,SLP,hantavirus
2025-04-06,dificultad para respirar,38.84,MX,hantavirus
2025-04-06,dificultad para respirar,45.46,SLP,hantavirus
2025-04-06,sangrado,44.57,MX,hantavirus
2025-04-06,sangrado,41.15,SLP,hantavirus
2025-04-06,raton de campo,41.49,MX,hantavirus
2025-04-06,raton de campo,53.98,SLP,hantavirus
2025-04-06,hantavirus sintomas,64.01,MX,hantavirus
2025-04-06,hantavirus sintomas,61.53,SLP,hantavirus
2025-04-06,covid tos,58.77,MX,covid
2025-04-06,covid tos,49.97,SLP,covid
2025-04-06,covid fiebre,61.63,MX,covid
2025-04-06,covid fiebre,59.07,SLP,covid
2025-04-06,perdida de olfato,45.1,MX,covid
2025-04-06,perdida de olfato,48.91,SLP,covid
2025-04-06,covid mexico,43.72,MX,covid
2025-04-06,covid mexico,40.7,SLP,covid
2025-04-06,covid slp,40.96,MX,covid
2025-04-06,covid slp,45.33,SLP,covid
2025-04-06,dengue fiebre,70.89,MX,dengue
2025-04-06,dengue fiebre,63.11,SLP,dengue
2025-04-06,dolor de huesos,64.03,MX,dengue
2025-04-06,dolor de huesos,70.68,SLP,dengue
2025-04-06,sarpullido,65.61,MX,dengue
2025-04-06,sarpullido,59.08,SLP,dengue
2025-04-06,dengue slp,59.68,MX,dengue
2025-04-06,dengue slp,57.48,SLP,dengue
2025-04-06,mosquito,49.17,MX,dengue
2025-04-06,mosquito,47.96,SLP,dengue
2025-04-07,tos,61.5,MX,hantavirus
2025-04-07,tos,69.7,SLP,hantavirus
2025-04-07,fiebre,62.27,MX,hantavirus
2025-04-07,fiebre,58.08,SLP,hantavirus
2025-04-07,dolor muscular,50.79,MX,hantavirus
2025-04-07,dolor muscular,54.45,SLP,hantavirus
2025-04-07,dificultad para respirar,40.32,MX,hantavirus
2025-04-07,dificultad para respirar,43.7,SLP,hantavirus
2025-04-07,sangrado,40.99,MX,hantavirus
2025-04-07,sangrado,33.83,SLP,hantavirus
2025-04-07,raton de campo,47.67,MX,hantavirus
2025-04-07,raton de campo,50.98,SLP,hantavirus
2025-04-07,hantavirus sintomas,56.0,MX,hantavirus
2025-04-07,hantavirus sintomas,55.45,SLP,hantavirus
2025-04-07,covid tos,67.87,MX,covid
2025-04-07,covid tos,66.21,SLP,covid
2025-04-07,covid fiebre,70.88,MX,covid
2025-04-07,covid fiebre,63.06,SLP,covid
2025-04-07,perdida de olfato,50.39,MX,covid
2025-04-07,perdida de olfato,55.93,SLP,covid
2025-04-07,covid mexico,40.92,MX,covid
2025-04-07,covid mexico,45.79,SLP,covid
2025-04-07,covid slp,48.27,MX,covid
2025-04-07,covid slp,43.77,SLP,covid
2025-04-07,dengue fiebre,70.1,MX,dengue
2025-04-07,dengue fiebre,58.45,SLP,dengue
2025-04-07,dolor de huesos,65.49,MX,dengue
2025-04-07,dolor de huesos,63.28,SLP,dengue
2025-04-07,sarpullido,62.75,MX,dengue
2025-04-07,sarpullido,46.7,SLP,dengue
2025-04-07,dengue slp,54.28,MX,dengue
2025-04-07,dengue slp,53.95,SLP,dengue
2025-04-07,mosquito,48.07,MX,dengue
2025-04-07,mosquito,52.33,SLP,dengue
2025-04-08,tos,65.71,MX,hantavirus
2025-04-08,tos,68.08,SLP,hantavirus
2025-04-08,fiebre,63.57,MX,hantavirus
2025-04-08,fiebre,54.6,SLP,hantavirus
2025-04-08,dolor muscular,53.95,MX,hantavirus
2025-04-08,dolor muscular,46.38,SLP,hantavirus
2025-04-08,dificultad para respirar,43.89,MX,hantavirus
2025-04-08,dificultad para respirar,43.93,SLP,hantavirus
2025-04-08,sangrado,43.97,MX,hantavirus
2025-04-08,sangrado,40.06,SLP,hantavirus
2025-04-08,raton de campo,40.43,MX,hantavirus
2025-04-08,raton de campo,50.23,SLP,hantavirus
2025-04-08,hantavirus sintomas,54.97,MX,hantavirus
2025-04-08,hantavirus sintomas,49.96,SLP,hantavirus
2025-04-08,covid tos,62.49,MX,covid
2025-04-08,covid tos,60.92,SLP,covid
2025-04-08,covid fiebre,59.68,MX,covid
2025-04-08,covid fiebre,60.52,SLP,covid
2025-04-08,perdida de olfato,62.68,MX,covid
2025-04-08,perdida de olfato,48.23,SLP,covid
2025-04-08,covid mexico,44.79,MX,covid
2025-04-08,covid mexico,41.89,SLP,covid
2025-04-08,covid slp,39.78,MX,covid
2025-04-08,covid slp,35.81,SLP,covid
2025-04-08,dengue fiebre,74.87,MX,dengue
2025-04-08,dengue fiebre,65.73,SLP,dengue
2025-04-08,dolor de huesos,71.7,MX,dengue
2025-04-08,dolor de huesos,73.9,SLP,dengue
2025-04-08,sarpullido,72.55,MX,dengue
2025-04-08,sarpullido,55.0,SLP,dengue
2025-04-08,dengue slp,58.26,MX,dengue
2025-04-08,dengue slp,48.54,SLP,dengue
2025-04-08,mosquito,58.65,MX,dengue
2025-04-08,mosquito,46.99,SLP,dengue
2025-04-09,tos,60.98,MX,hantavirus
2025-04-09,tos,62.18,SLP,hantavirus
2025-04-09,fiebre,55.91,MX,hantavirus
2025-04-09,fiebre,52.06,SLP,hantavirus
2025-04-09,dolor muscular,53.8,MX,hantavirus
2025-04-09,dolor muscular,59.6,SLP,hantavirus
2025-04-09,dificultad para respirar,42.77,MX,hantavirus
2025-04-09,dificultad para respirar,50.38,SLP,hantavirus
2025-04-09,sangrado,47.3,MX,hantavirus
